seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr11	23076593	23076734	142	*	Distal Intergenic	11	23020556	23023730	3175	1	73873	ENSMUST00000151877.1	56037	ENSMUSG00000049811	Fam161a	family with sequence similarity 161, member A	SMRT Uns
chr11	43174465	43174606	142	*	Intron (ENSMUST00000077659.5/319767, intron 3 of 21)	11	43155855	43202220	46366	1	319767	ENSMUST00000137991.1	18610	ENSMUSG00000055415	Atp10b	ATPase, class V, type 10B	SMRT Uns
chr11	46436957	46437098	142	*	Promoter	11	46436961	46442721	5761	1	66213	ENSMUST00000170928.7	0	ENSMUSG00000020397	Med7	mediator complex subunit 7	SMRT Uns
chr11	46447246	46447387	142	*	Exon (ENSMUST00000181212.1/ENSMUST00000181212.1, exon 1 of 2)	11	46454935	46481255	26321	1	171285	ENSMUST00000020668.14	-7548	ENSMUSG00000020399	Havcr2	hepatitis A virus cellular receptor 2	SMRT Uns
chr11	46461587	46461728	142	*	Intron (ENSMUST00000020668.14/171285, intron 3 of 6)	11	46454969	46481246	26278	1	171285	ENSMUST00000109229.1	6618	ENSMUSG00000020399	Havcr2	hepatitis A virus cellular receptor 2	SMRT Uns
chr11	46462144	46462285	142	*	Intron (ENSMUST00000020668.14/171285, intron 3 of 6)	11	46454969	46481246	26278	1	171285	ENSMUST00000109229.1	7175	ENSMUSG00000020399	Havcr2	hepatitis A virus cellular receptor 2	SMRT Uns
chr11	46480644	46480785	142	*	Exon (ENSMUST00000020668.14/171285, exon 7 of 7)	11	46454969	46481246	26278	1	171285	ENSMUST00000109229.1	25675	ENSMUSG00000020399	Havcr2	hepatitis A virus cellular receptor 2	SMRT Uns
chr11	46795854	46795995	142	*	Distal Intergenic	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	-14805	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	46798527	46798668	142	*	Distal Intergenic	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	-12132	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	46804478	46804619	142	*	Distal Intergenic	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	-6181	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	46812713	46812854	142	*	Intron (ENSMUST00000068877.6/276891, intron 1 of 8)	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	1913	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	46820074	46820215	142	*	Intron (ENSMUST00000068877.6/276891, intron 5 of 8)	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	9274	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	46834343	46834484	142	*	Intron (ENSMUST00000068877.6/276891, intron 5 of 8)	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	23543	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	46917276	46917417	142	*	Intron (ENSMUST00000109220.7/24052, intron 6 of 6)	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	106476	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	46919156	46919297	142	*	Intron (ENSMUST00000109220.7/24052, intron 6 of 6)	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	108356	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	46919490	46919631	142	*	Intron (ENSMUST00000109220.7/24052, intron 6 of 6)	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	108690	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	47032542	47032683	142	*	Intron (ENSMUST00000109220.7/24052, intron 6 of 6)	11	46810800	46844332	33533	1	276891	ENSMUST00000068877.6	221742	ENSMUSG00000055546	Timd4	T cell immunoglobulin and mucin domain containing 4	SMRT Uns
chr11	49609069	49609210	142	*	Promoter	11	49609263	49628941	19679	1	14257	ENSMUST00000152253.1	-53	ENSMUSG00000020357	Flt4	FMS-like tyrosine kinase 4	SMRT Uns
chr11	49616466	49616607	142	*	Intron (ENSMUST00000152253.1/14257, intron 1 of 6)	11	49609263	49652739	43477	1	14257	ENSMUST00000020617.2	7203	ENSMUSG00000020357	Flt4	FMS-like tyrosine kinase 4	SMRT Uns
chr11	50243933	50244074	142	*	Intron (ENSMUST00000222498.1/ENSMUST00000222498.1, intron 1 of 1)	11	50236472	50238616	2145	2	17001	ENSMUST00000125555.1	-5317	ENSMUSG00000020377	Ltc4s	leukotriene C4 synthase	SMRT Uns
chr11	51577685	51577826	142	*	Intron (ENSMUST00000102765.8/237759, intron 27 of 28)	11	51574432	51580299	5868	1	237759	ENSMUST00000151098.1	3253	ENSMUSG00000063564	Col23a1	collagen, type XXIII, alpha 1	SMRT Uns
chr11	52036065	52036206	142	*	Intron (ENSMUST00000063303.10/213084, intron 12 of 12)	11	52033530	52089778	56249	1	213084	ENSMUST00000207272.1	2535	ENSMUSG00000020389	Cdkl3	cyclin-dependent kinase-like 3	SMRT Uns
chr11	58224454	58224595	142	*	Distal Intergenic	11	58215028	58222779	7752	1	54396	ENSMUST00000108836.1	9426	ENSMUSG00000069874	Irgm2	immunity-related GTPase family M member 2	SMRT Uns
chr11	58977998	58978139	142	*	Promoter	11	58978093	58991455	13363	1	94091	ENSMUST00000108809.7	0	ENSMUSG00000020455	Trim11	tripartite motif-containing 11	SMRT Uns
chr11	60217068	60217209	142	*	Intron (ENSMUST00000020846.7/20787, intron 1 of 18)	11	60199089	60220604	21516	2	20787	ENSMUST00000020846.7	3395	ENSMUSG00000020538	Srebf1	sterol regulatory element binding transcription factor 1	SMRT Uns
chr11	60251343	60251484	142	*	Intron (ENSMUST00000095254.11/216810, intron 7 of 13)	11	60229902	60245669	15768	2	216810	ENSMUST00000143124.7	-5674	ENSMUSG00000000538	Tom1l2	target of myb1-like 2 (chicken)	SMRT Uns
chr11	60305742	60305883	142	*	Intron (ENSMUST00000095254.11/216810, intron 1 of 13)	11	60226714	60352905	126192	2	216810	ENSMUST00000095254.11	47022	ENSMUSG00000000538	Tom1l2	target of myb1-like 2 (chicken)	SMRT Uns
chr11	60830450	60830591	142	*	Promoter	11	60830631	60858423	27793	1	216820	ENSMUST00000042281.13	-40	ENSMUSG00000042569	Dhrs7b	dehydrogenase/reductase (SDR family) member 7B	SMRT Uns
chr11	60913785	60913926	142	*	Promoter	11	60902246	60913812	11567	2	24083	ENSMUST00000019075.3	0	ENSMUSG00000018931	Natd1	N-acetyltransferase domain containing 1	SMRT Uns
chr11	61267242	61267383	142	*	Promoter	11	61247527	61267185	19659	2	11671	ENSMUST00000108715.2	-57	ENSMUSG00000010025	Aldh3a2	aldehyde dehydrogenase family 3, subfamily A2	SMRT Uns
chr11	61652959	61653100	142	*	Promoter	11	61653265	61672784	19520	1	71520	ENSMUST00000004959.2	-165	ENSMUSG00000004837	Grap	GRB2-related adaptor protein	SMRT Uns
chr11	61839227	61839368	142	*	Intron (ENSMUST00000004920.3/29869, intron 5 of 26)	11	61777502	61854502	77001	2	29869	ENSMUST00000129025.7	15134	ENSMUSG00000004798	Ulk2	unc-51 like kinase 2	SMRT Uns
chr11	61855019	61855160	142	*	Promoter	11	61775649	61855073	79425	2	29869	ENSMUST00000004920.3	0	ENSMUSG00000004798	Ulk2	unc-51 like kinase 2	SMRT Uns
chr11	62731678	62731819	142	*	Promoter	11	62700356	62731885	31530	2	170740	ENSMUST00000150336.7	66	ENSMUSG00000005267	Zfp287	zinc finger protein 287	SMRT Uns
chr11	62756973	62757114	142	*	Intron (ENSMUST00000207474.1/ENSMUST00000207474.1, intron 1 of 2)	11	62700356	62731885	31530	2	170740	ENSMUST00000150336.7	-25088	ENSMUSG00000005267	Zfp287	zinc finger protein 287	SMRT Uns
chr11	62901893	62902034	142	*	Intron (ENSMUST00000140377.1/67510, intron 2 of 2)	11	62883662	62916780	33119	1	67510	ENSMUST00000140377.1	18231	ENSMUSG00000014177	Tvp23b	trans-golgi network vesicle protein 23B	SMRT Uns
chr11	63135749	63135890	142	*	Intron (ENSMUST00000108702.7/18858, intron 3 of 4)	11	63133068	63158566	25499	1	18858	ENSMUST00000108700.1	2681	ENSMUSG00000018217	Pmp22	peripheral myelin protein 22	SMRT Uns
chr11	63827673	63827814	142	*	Distal Intergenic	11	63885792	63922290	36499	2	54710	ENSMUST00000094103.3	94476	ENSMUSG00000070407	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	SMRT Uns
chr11	63906648	63906789	142	*	Intron (ENSMUST00000094103.3/54710, intron 1 of 1)	11	63885792	63922290	36499	2	54710	ENSMUST00000094103.3	15501	ENSMUSG00000070407	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	SMRT Uns
chr11	64270769	64270910	142	*	Distal Intergenic	11	64435332	64522841	87510	1	15478	ENSMUST00000058652.5	-164422	ENSMUSG00000047759	Hs3st3a1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1	SMRT Uns
chr11	64458946	64459087	142	*	Intron (ENSMUST00000058652.5/15478, intron 1 of 1)	11	64435156	64436653	1498	2	654805	ENSMUST00000177999.1	-22293	NA	F930015N05Rik	RIKEN cDNA F930015N05 gene	SMRT Uns
chr11	64496810	64496951	142	*	Intron (ENSMUST00000058652.5/15478, intron 1 of 1)	11	64435156	64436653	1498	2	654805	ENSMUST00000177999.1	-60157	NA	F930015N05Rik	RIKEN cDNA F930015N05 gene	SMRT Uns
chr11	64517002	64517143	142	*	Intron (ENSMUST00000058652.5/15478, intron 1 of 1)	11	64435156	64436653	1498	2	654805	ENSMUST00000177999.1	-80349	NA	F930015N05Rik	RIKEN cDNA F930015N05 gene	SMRT Uns
chr11	64610046	64610187	142	*	Distal Intergenic	11	64435156	64436653	1498	2	654805	ENSMUST00000177999.1	-173393	NA	F930015N05Rik	RIKEN cDNA F930015N05 gene	SMRT Uns
chr11	64610438	64610579	142	*	Distal Intergenic	11	64435156	64436653	1498	2	654805	ENSMUST00000177999.1	-173785	NA	F930015N05Rik	RIKEN cDNA F930015N05 gene	SMRT Uns
chr11	64610762	64610903	142	*	Distal Intergenic	11	64435156	64436653	1498	2	654805	ENSMUST00000177999.1	-174109	NA	F930015N05Rik	RIKEN cDNA F930015N05 gene	SMRT Uns
chr11	64655269	64655410	142	*	Distal Intergenic	11	64435156	64436653	1498	2	654805	ENSMUST00000177999.1	-218616	NA	F930015N05Rik	RIKEN cDNA F930015N05 gene	SMRT Uns
chr11	67455859	67456000	142	*	Promoter	11	67455724	67665449	209726	1	14457	ENSMUST00000136796.7	135	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	67458302	67458443	142	*	Intron (ENSMUST00000108681.7/14457, intron 1 of 13)	11	67455724	67665449	209726	1	14457	ENSMUST00000136796.7	2578	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	67479645	67479786	142	*	Intron (ENSMUST00000108681.7/14457, intron 1 of 13)	11	67455724	67665449	209726	1	14457	ENSMUST00000136796.7	23921	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	67480758	67480899	142	*	Intron (ENSMUST00000108681.7/14457, intron 1 of 13)	11	67455724	67665449	209726	1	14457	ENSMUST00000136796.7	25034	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	67537478	67537619	142	*	Intron (ENSMUST00000108681.7/14457, intron 1 of 13)	11	67547154	67684974	137821	1	14457	ENSMUST00000041611.11	-9535	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	67578119	67578260	142	*	Intron (ENSMUST00000108681.7/14457, intron 1 of 13)	11	67586500	67605419	18920	1	14457	ENSMUST00000145496.1	-8240	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	67579188	67579329	142	*	Intron (ENSMUST00000108681.7/14457, intron 1 of 13)	11	67586500	67605419	18920	1	14457	ENSMUST00000145496.1	-7171	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	67588953	67589094	142	*	Intron (ENSMUST00000108681.7/14457, intron 1 of 13)	11	67586701	67683554	96854	1	14457	ENSMUST00000108680.1	2252	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	67604549	67604690	142	*	Exon (ENSMUST00000145496.1/14457, exon 2 of 2)	11	67596574	67665434	68861	1	14457	ENSMUST00000147276.7	7975	ENSMUSG00000033066	Gas7	growth arrest specific 7	SMRT Uns
chr11	68417923	68418064	142	*	Distal Intergenic	11	68432121	68497849	65729	1	320207	ENSMUST00000021283.7	-14057	ENSMUSG00000020901	Pik3r5	phosphoinositide-3-kinase regulatory subunit 5	SMRT Uns
chr11	68431716	68431857	142	*	Promoter	11	68432121	68497849	65729	1	320207	ENSMUST00000021283.7	-264	ENSMUSG00000020901	Pik3r5	phosphoinositide-3-kinase regulatory subunit 5	SMRT Uns
chr11	68446648	68446789	142	*	Intron (ENSMUST00000021283.7/320207, intron 1 of 18)	11	68432160	68440372	8213	1	320207	ENSMUST00000141716.1	14488	ENSMUSG00000020901	Pik3r5	phosphoinositide-3-kinase regulatory subunit 5	SMRT Uns
chr11	68447311	68447452	142	*	Intron (ENSMUST00000021283.7/320207, intron 1 of 18)	11	68432160	68440372	8213	1	320207	ENSMUST00000141716.1	15151	ENSMUSG00000020901	Pik3r5	phosphoinositide-3-kinase regulatory subunit 5	SMRT Uns
chr11	68497219	68497360	142	*	Exon (ENSMUST00000021283.7/320207, exon 19 of 19)	11	68503019	68552698	49680	1	104709	ENSMUST00000060441.6	-5659	ENSMUSG00000046207	Pik3r6	phosphoinositide-3-kinase regulatory subunit 5	SMRT Uns
chr11	68503010	68503151	142	*	Promoter	11	68503019	68552698	49680	1	104709	ENSMUST00000060441.6	0	ENSMUSG00000046207	Pik3r6	phosphoinositide-3-kinase regulatory subunit 5	SMRT Uns
chr11	68514113	68514254	142	*	Intron (ENSMUST00000060441.6/104709, intron 1 of 19)	11	68503091	68552698	49608	1	104709	ENSMUST00000153671.7	11022	ENSMUSG00000046207	Pik3r6	phosphoinositide-3-kinase regulatory subunit 5	SMRT Uns
chr11	68548517	68548658	142	*	Intron (ENSMUST00000060441.6/104709, intron 18 of 19)	11	68556186	68558245	2060	1	215723	ENSMUST00000053211.7	-7528	ENSMUSG00000048329	Mfsd6l	major facilitator superfamily domain containing 6-like	SMRT Uns
chr11	68555382	68555523	142	*	Promoter	11	68556186	68558245	2060	1	215723	ENSMUST00000053211.7	-663	ENSMUSG00000048329	Mfsd6l	major facilitator superfamily domain containing 6-like	SMRT Uns
chr11	68692069	68692210	142	*	Promoter	11	68692078	68699418	7341	1	77579	ENSMUST00000143032.1	0	ENSMUSG00000020900	Myh10	myosin, heavy polypeptide 10, non-muscle	SMRT Uns
chr11	73077603	73077744	142	*	Intron (ENSMUST00000021135.4/66874, intron 11 of 12)	11	73090583	73134834	44252	1	16407	ENSMUST00000102537.9	-12839	ENSMUSG00000005947	Itgae	integrin alpha E, epithelial-associated	SMRT Uns
chr11	73093033	73093174	142	*	Intron (ENSMUST00000102537.9/16407, intron 1 of 25)	11	73090583	73147446	56864	1	16407	ENSMUST00000006101.3	2450	ENSMUSG00000005947	Itgae	integrin alpha E, epithelial-associated	SMRT Uns
chr11	73093402	73093543	142	*	Intron (ENSMUST00000102537.9/16407, intron 1 of 25)	11	73090583	73147446	56864	1	16407	ENSMUST00000006101.3	2819	ENSMUSG00000005947	Itgae	integrin alpha E, epithelial-associated	SMRT Uns
chr11	82007219	82007360	142	*	Intron (ENSMUST00000207942.1/ENSMUST00000207942.1, intron 1 of 5)	11	82035571	82037453	1883	1	20296	ENSMUST00000000193.5	-28211	ENSMUSG00000035385	Ccl2	chemokine (C-C motif) ligand 2	SMRT Uns
chr11	82022732	82022873	142	*	Distal Intergenic	11	82035571	82037453	1883	1	20296	ENSMUST00000000193.5	-12698	ENSMUSG00000035385	Ccl2	chemokine (C-C motif) ligand 2	SMRT Uns
chr11	83191670	83191811	142	*	Promoter	11	83191333	83215140	23808	1	20557	ENSMUST00000214041.1	337	ENSMUSG00000018986	Slfn3	schlafen 3	SMRT Uns
chr11	94386182	94386323	142	*	Intron (ENSMUST00000178136.7/76408, intron 1 of 30)	11	94364855	94392920	28066	2	76408	ENSMUST00000151124.7	6597	ENSMUSG00000020865	Abcc3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	SMRT Uns
chr11	94386486	94386627	142	*	Intron (ENSMUST00000178136.7/76408, intron 1 of 30)	11	94364855	94392920	28066	2	76408	ENSMUST00000151124.7	6293	ENSMUSG00000020865	Abcc3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	SMRT Uns
chr11	111165064	111165205	142	*	Distal Intergenic	11	111066164	111076821	10658	1	16518	ENSMUST00000042970.2	98900	ENSMUSG00000041695	Kcnj2	potassium inwardly-rectifying channel, subfamily J, member 2	SMRT Uns
chr11	120641851	120641992	142	*	Exon (ENSMUST00000170556.7/209027, exon 4 of 8)	11	120641224	120643643	2420	2	209027	ENSMUST00000141254.7	1651	ENSMUSG00000025140	Pycr1	pyrroline-5-carboxylate reductase 1	SMRT Uns
chr12	15912459	15912600	142	*	Distal Intergenic	12	15793318	15816922	23605	2	217410	ENSMUST00000221518.1	-95537	ENSMUSG00000020601	Trib2	tribbles pseudokinase 2	SMRT Uns
chr12	16092836	16092977	142	*	Distal Intergenic	12	15793318	15816922	23605	2	217410	ENSMUST00000221518.1	-275914	ENSMUSG00000020601	Trib2	tribbles pseudokinase 2	SMRT Uns
chr12	40102499	40102640	142	*	Intron (ENSMUST00000078481.13/20259, intron 4 of 13)	12	40059769	40134183	74415	2	20259	ENSMUST00000078481.13	31543	ENSMUSG00000002565	Scin	scinderin	SMRT Uns
chr12	40140749	40140890	142	*	Distal Intergenic	12	40059773	40134228	74456	2	20259	ENSMUST00000002640.5	-6521	ENSMUSG00000002565	Scin	scinderin	SMRT Uns
chr12	73607620	73607761	142	*	Intron (ENSMUST00000221153.1/18755, intron 2 of 14)	12	73584843	73761542	176700	1	18755	ENSMUST00000119092.1	22777	ENSMUSG00000021108	Prkch	protein kinase C, eta	SMRT Uns
chr12	73610180	73610321	142	*	Intron (ENSMUST00000221153.1/18755, intron 2 of 14)	12	73584843	73761542	176700	1	18755	ENSMUST00000119092.1	25337	ENSMUSG00000021108	Prkch	protein kinase C, eta	SMRT Uns
chr12	80130812	80130953	142	*	Intron (ENSMUST00000219349.1/69548, intron 3 of 5)	12	80120549	80132596	12048	2	69548	ENSMUST00000220125.1	1643	NA	2310015A10Rik	RIKEN cDNA 2310015A10 gene	SMRT Uns
chr12	80132824	80132965	142	*	Promoter	12	80123992	80132844	8853	2	69548	ENSMUST00000180643.2	0	NA	2310015A10Rik	RIKEN cDNA 2310015A10 gene	SMRT Uns
chr12	84023128	84023269	142	*	Distal Intergenic	12	84014544	84017664	3121	1	26897	ENSMUST00000220901.1	8584	ENSMUSG00000072949	Acot1	acyl-CoA thioesterase 1	SMRT Uns
chr12	84100816	84100957	142	*	Promoter	12	84100654	84111349	10696	1	217700	ENSMUST00000056822.3	162	ENSMUSG00000043487	Acot6	acyl-CoA thioesterase 6	SMRT Uns
chr12	98800466	98800607	142	*	Exon (ENSMUST00000220676.1/319670, exon 2 of 2)	12	98792553	98798980	6428	2	319670	ENSMUST00000221107.1	-1486	ENSMUSG00000051166	Eml5	echinoderm microtubule associated protein like 5	SMRT Uns
chr12	98863562	98863703	142	*	Intron (ENSMUST00000065716.7/319670, intron 9 of 40)	12	98815969	98827365	11397	2	319670	ENSMUST00000222128.1	-36197	ENSMUSG00000051166	Eml5	echinoderm microtubule associated protein like 5	SMRT Uns
chr12	98884231	98884372	142	*	Intron (ENSMUST00000065716.7/319670, intron 2 of 40)	12	98786805	98901172	114368	2	319670	ENSMUST00000065716.7	16800	ENSMUSG00000051166	Eml5	echinoderm microtubule associated protein like 5	SMRT Uns
chr12	99795951	99796092	142	*	Intron (ENSMUST00000221929.1/78767, intron 5 of 5)	12	99718722	99882857	164136	2	78767	ENSMUST00000220875.1	86765	ENSMUSG00000021176	Efcab11	EF-hand calcium binding domain 11	SMRT Uns
chr12	99884336	99884477	142	*	Promoter	12	99718676	99884412	165737	2	78767	ENSMUST00000223114.1	0	ENSMUSG00000021176	Efcab11	EF-hand calcium binding domain 11	SMRT Uns
chr12	119313209	119313350	142	*	Promoter	12	119314270	119466934	152665	1	238455	ENSMUST00000222784.1	-920	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	SMRT Uns
chr12	119369881	119370022	142	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119390375	119466935	76561	1	238455	ENSMUST00000222058.1	-20353	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	SMRT Uns
chr12	119398181	119398322	142	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119392583	119469987	77405	1	238455	ENSMUST00000221866.1	5598	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	SMRT Uns
chr12	119410986	119411127	142	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119392583	119469987	77405	1	238455	ENSMUST00000221866.1	18403	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	SMRT Uns
chr12	119475235	119475376	142	*	Distal Intergenic	12	119443410	119466934	23525	1	238455	ENSMUST00000048880.6	31825	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	SMRT Uns
chr12	119484087	119484228	142	*	Distal Intergenic	12	119443410	119466934	23525	1	238455	ENSMUST00000048880.6	40677	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	SMRT Uns
chr13	13553731	13553872	142	*	Distal Intergenic	13	13590397	13636259	45863	1	17101	ENSMUST00000223053.1	-36525	ENSMUSG00000019726	Lyst	lysosomal trafficking regulator	SMRT Uns
chr13	13557552	13557693	142	*	Distal Intergenic	13	13590397	13636259	45863	1	17101	ENSMUST00000223053.1	-32704	ENSMUSG00000019726	Lyst	lysosomal trafficking regulator	SMRT Uns
chr13	20784458	20784599	142	*	Distal Intergenic	13	20794113	21024252	230140	1	27052	ENSMUST00000021757.4	-9514	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	SMRT Uns
chr13	20793957	20794098	142	*	Promoter	13	20794113	21024252	230140	1	27052	ENSMUST00000021757.4	-15	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	SMRT Uns
chr13	30642240	30642381	142	*	Distal Intergenic	13	30659999	30711231	51233	1	105352	ENSMUST00000091672.12	-17618	ENSMUSG00000069255	Dusp22	dual specificity phosphatase 22	SMRT Uns
chr13	30696013	30696154	142	*	Intron (ENSMUST00000091672.12/105352, intron 3 of 7)	13	30660101	30711231	51131	1	105352	ENSMUST00000095914.6	35912	ENSMUSG00000069255	Dusp22	dual specificity phosphatase 22	SMRT Uns
chr13	30697949	30698090	142	*	Intron (ENSMUST00000091672.12/105352, intron 4 of 7)	13	30660101	30711231	51131	1	105352	ENSMUST00000095914.6	37848	ENSMUSG00000069255	Dusp22	dual specificity phosphatase 22	SMRT Uns
chr13	44986290	44986431	142	*	Intron (ENSMUST00000222583.1/94245, intron 4 of 10)	13	44922086	44982997	60912	2	94245	ENSMUST00000221393.1	-3293	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45002979	45003120	142	*	Promoter	13	44922079	45002147	80069	2	94245	ENSMUST00000072329.14	-832	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45005924	45006065	142	*	Distal Intergenic	13	44922079	45002147	80069	2	94245	ENSMUST00000072329.14	-3777	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45006630	45006771	142	*	Distal Intergenic	13	44922079	45002147	80069	2	94245	ENSMUST00000072329.14	-4483	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45030935	45031076	142	*	Distal Intergenic	13	44922079	45002147	80069	2	94245	ENSMUST00000072329.14	-28788	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45093853	45093994	142	*	Distal Intergenic	13	44922079	45002147	80069	2	94245	ENSMUST00000072329.14	-91706	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45101875	45102016	142	*	Intron (ENSMUST00000221315.1/ENSMUST00000221315.1, intron 1 of 1)	13	44922079	45002147	80069	2	94245	ENSMUST00000072329.14	-99728	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45109005	45109146	142	*	Intron (ENSMUST00000221315.1/ENSMUST00000221315.1, intron 1 of 1)	13	44922079	45002147	80069	2	94245	ENSMUST00000072329.14	-106858	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45114755	45114896	142	*	Intron (ENSMUST00000221315.1/ENSMUST00000221315.1, intron 1 of 1)	13	44922079	45002147	80069	2	94245	ENSMUST00000072329.14	-112608	ENSMUSG00000057531	Dtnbp1	dystrobrevin binding protein 1	SMRT Uns
chr13	45210044	45210185	142	*	Distal Intergenic	13	45389742	45412022	22281	1	218203	ENSMUST00000038275.10	-179557	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	SMRT Uns
chr13	45232195	45232336	142	*	Distal Intergenic	13	45389742	45412022	22281	1	218203	ENSMUST00000038275.10	-157406	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	SMRT Uns
chr13	45266797	45266938	142	*	Intron (ENSMUST00000220736.1/ENSMUST00000220736.1, intron 3 of 4)	13	45389742	45412022	22281	1	218203	ENSMUST00000038275.10	-122804	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	SMRT Uns
chr13	45391707	45391848	142	*	Promoter	13	45390927	45411045	20119	1	218203	ENSMUST00000222178.1	780	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	SMRT Uns
chr13	45419109	45419250	142	*	Distal Intergenic	13	45390927	45411045	20119	1	218203	ENSMUST00000222178.1	28182	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	SMRT Uns
chr13	48572286	48572427	142	*	Exon (ENSMUST00000104502.1/ENSMUST00000104502.1, exon 1 of 1)	13	48579361	48583562	4202	2	218232	ENSMUST00000221887.1	11135	ENSMUSG00000038042	Ptpdc1	protein tyrosine phosphatase domain containing 1	SMRT Uns
chr13	55022810	55022951	142	*	Distal Intergenic	13	55005985	55021385	15401	2	212032	ENSMUST00000052949.12	-1425	ENSMUSG00000025877	Hk3	hexokinase 3	SMRT Uns
chr13	55024302	55024443	142	*	Distal Intergenic	13	55005985	55021385	15401	2	212032	ENSMUST00000052949.12	-2917	ENSMUSG00000025877	Hk3	hexokinase 3	SMRT Uns
chr13	55189794	55189935	142	*	Distal Intergenic	13	55209782	55315755	105974	1	18193	ENSMUST00000224973.1	-19847	ENSMUSG00000021488	Nsd1	nuclear receptor-binding SET-domain protein 1	SMRT Uns
chr13	59656653	59656794	142	*	Intron (ENSMUST00000022039.6/105348, intron 3 of 9)	13	59645092	59675772	30681	2	105348	ENSMUST00000225333.1	18978	ENSMUSG00000021556	Golm1	golgi membrane protein 1	SMRT Uns
