seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr11	70803860	70804025	166	*	Intron (ENSMUST00000108534.8/327957, intron 1 of 4)	11	70791364	70812559	21196	2	327957	ENSMUST00000074572.6	8534	ENSMUSG00000057135	Scimp	SLP adaptor and CSK interacting membrane protein	NCoR1 CpG 6hr
chr11	70806828	70806993	166	*	Intron (ENSMUST00000108534.8/327957, intron 1 of 4)	11	70791364	70812559	21196	2	327957	ENSMUST00000074572.6	5566	ENSMUSG00000057135	Scimp	SLP adaptor and CSK interacting membrane protein	NCoR1 CpG 6hr
chr11	70812453	70812618	166	*	Promoter	11	70790932	70812586	21655	2	327957	ENSMUST00000108534.8	0	ENSMUSG00000057135	Scimp	SLP adaptor and CSK interacting membrane protein	NCoR1 CpG 6hr
chr11	82007158	82007323	166	*	Intron (ENSMUST00000207942.1/ENSMUST00000207942.1, intron 1 of 5)	11	82035571	82037453	1883	1	20296	ENSMUST00000000193.5	-28248	ENSMUSG00000035385	Ccl2	chemokine (C-C motif) ligand 2	NCoR1 CpG 6hr
chr11	82021534	82021699	166	*	Distal Intergenic	11	82035571	82037453	1883	1	20296	ENSMUST00000000193.5	-13872	ENSMUSG00000035385	Ccl2	chemokine (C-C motif) ligand 2	NCoR1 CpG 6hr
chr11	82022771	82022936	166	*	Distal Intergenic	11	82035571	82037453	1883	1	20296	ENSMUST00000000193.5	-12635	ENSMUSG00000035385	Ccl2	chemokine (C-C motif) ligand 2	NCoR1 CpG 6hr
chr11	83016060	83016225	166	*	Promoter	11	83004057	83017180	13124	2	276950	ENSMUST00000131883.2	955	ENSMUSG00000035208	Slfn8	schlafen 8	NCoR1 CpG 6hr
chr11	83039932	83040097	166	*	Promoter	11	83028130	83040042	11913	2	237887	ENSMUST00000100716.10	0	ENSMUSG00000072621	Slfn10-ps	schlafen 10, pseudogene	NCoR1 CpG 6hr
chr11	83045758	83045923	166	*	Distal Intergenic	11	83028130	83040042	11913	2	237887	ENSMUST00000100716.10	-5716	ENSMUSG00000072621	Slfn10-ps	schlafen 10, pseudogene	NCoR1 CpG 6hr
chr11	83658845	83659010	166	*	Distal Intergenic	11	83662584	83664683	2100	1	20303	ENSMUST00000019074.3	-3574	ENSMUSG00000018930	Ccl4	chemokine (C-C motif) ligand 4	NCoR1 CpG 6hr
chr11	83675819	83675984	166	*	Distal Intergenic	11	83662584	83664683	2100	1	20303	ENSMUST00000019074.3	13235	ENSMUSG00000018930	Ccl4	chemokine (C-C motif) ligand 4	NCoR1 CpG 6hr
chr11	83678192	83678357	166	*	Exon (ENSMUST00000118318.1/ENSMUST00000118318.1, exon 2 of 2)	11	83662584	83664683	2100	1	20303	ENSMUST00000019074.3	15608	ENSMUSG00000018930	Ccl4	chemokine (C-C motif) ligand 4	NCoR1 CpG 6hr
chr11	88999416	88999581	166	*	Promoter	11	88999376	89020293	20918	1	217069	ENSMUST00000107896.9	40	ENSMUSG00000000275	Trim25	tripartite motif-containing 25	NCoR1 CpG 6hr
chr11	89003442	89003607	166	*	Intron (ENSMUST00000100627.8/217069, intron 1 of 4)	11	88999376	89020293	20918	1	217069	ENSMUST00000107896.9	4066	ENSMUSG00000000275	Trim25	tripartite motif-containing 25	NCoR1 CpG 6hr
chr11	89024313	89024478	166	*	Distal Intergenic	11	88999376	89020293	20918	1	217069	ENSMUST00000107896.9	24937	ENSMUSG00000000275	Trim25	tripartite motif-containing 25	NCoR1 CpG 6hr
chr11	103223547	103223712	166	*	Intron (ENSMUST00000021324.2/53859, intron 14 of 15)	11	103220805	103221847	1043	2	53859	ENSMUST00000146163.1	-1700	ENSMUSG00000020941	Map3k14	mitogen-activated protein kinase kinase kinase 14	NCoR1 CpG 6hr
chr11	103258263	103258428	166	*	Intron (ENSMUST00000021324.2/53859, intron 1 of 15)	11	103219762	103267472	47711	2	53859	ENSMUST00000021324.2	9044	ENSMUSG00000020941	Map3k14	mitogen-activated protein kinase kinase kinase 14	NCoR1 CpG 6hr
chr11	103264804	103264969	166	*	Exon (ENSMUST00000139621.1/53859, exon 3 of 3)	11	103219762	103267472	47711	2	53859	ENSMUST00000021324.2	2503	ENSMUSG00000020941	Map3k14	mitogen-activated protein kinase kinase kinase 14	NCoR1 CpG 6hr
chr11	103269521	103269686	166	*	Distal Intergenic	11	103264860	103267745	2886	2	53859	ENSMUST00000139621.1	-1776	ENSMUSG00000020941	Map3k14	mitogen-activated protein kinase kinase kinase 14	NCoR1 CpG 6hr
chr11	103281829	103281994	166	*	Distal Intergenic	11	103264860	103267745	2886	2	53859	ENSMUST00000139621.1	-14084	ENSMUSG00000020941	Map3k14	mitogen-activated protein kinase kinase kinase 14	NCoR1 CpG 6hr
chr11	109247099	109247264	166	*	Promoter	11	109239511	109246965	7455	2	19739	ENSMUST00000156785.1	-134	ENSMUSG00000020599	Rgs9	regulator of G-protein signaling 9	NCoR1 CpG 6hr
chr11	109260621	109260786	166	*	Intron (ENSMUST00000020920.9/19739, intron 8 of 18)	11	109225361	109250151	24791	2	19739	ENSMUST00000103062.8	-10470	ENSMUSG00000020599	Rgs9	regulator of G-protein signaling 9	NCoR1 CpG 6hr
chr11	109269679	109269844	166	*	Intron (ENSMUST00000020920.9/19739, intron 7 of 18)	11	109225361	109250151	24791	2	19739	ENSMUST00000103062.8	-19528	ENSMUSG00000020599	Rgs9	regulator of G-protein signaling 9	NCoR1 CpG 6hr
chr11	114879772	114879937	166	*	Distal Intergenic	11	114890041	114904654	14614	1	217303	ENSMUST00000045151.5	-10104	ENSMUSG00000034652	Cd300a	CD300A molecule	NCoR1 CpG 6hr
chr11	114883337	114883502	166	*	Distal Intergenic	11	114890041	114904654	14614	1	217303	ENSMUST00000045151.5	-6539	ENSMUSG00000034652	Cd300a	CD300A molecule	NCoR1 CpG 6hr
chr11	114885207	114885372	166	*	Distal Intergenic	11	114890041	114904654	14614	1	217303	ENSMUST00000045151.5	-4669	ENSMUSG00000034652	Cd300a	CD300A molecule	NCoR1 CpG 6hr
chr11	114890143	114890308	166	*	Promoter	11	114890294	114893470	3177	1	217303	ENSMUST00000153245.1	0	ENSMUSG00000034652	Cd300a	CD300A molecule	NCoR1 CpG 6hr
chr11	114898175	114898340	166	*	Intron (ENSMUST00000045151.5/217303, intron 4 of 6)	11	114890294	114893470	3177	1	217303	ENSMUST00000153245.1	7881	ENSMUSG00000034652	Cd300a	CD300A molecule	NCoR1 CpG 6hr
chr11	116615805	116615970	166	*	Intron (ENSMUST00000103029.9/217344, intron 1 of 18)	11	116598165	116624200	26036	2	217344	ENSMUST00000103029.9	8230	ENSMUSG00000020806	Rhbdf2	rhomboid 5 homolog 2	NCoR1 CpG 6hr
chr11	116616953	116617118	166	*	Intron (ENSMUST00000103029.9/217344, intron 1 of 18)	11	116598165	116624200	26036	2	217344	ENSMUST00000103029.9	7082	ENSMUSG00000020806	Rhbdf2	rhomboid 5 homolog 2	NCoR1 CpG 6hr
chr11	117946717	117946882	166	*	Distal Intergenic	11	117966079	117969186	3108	2	12702	ENSMUST00000054002.3	22304	ENSMUSG00000053113	Socs3	suppressor of cytokine signaling 3	NCoR1 CpG 6hr
chr11	117947160	117947325	166	*	Distal Intergenic	11	117966079	117969186	3108	2	12702	ENSMUST00000054002.3	21861	ENSMUSG00000053113	Socs3	suppressor of cytokine signaling 3	NCoR1 CpG 6hr
chr11	117960064	117960229	166	*	Distal Intergenic	11	117966079	117969186	3108	2	12702	ENSMUST00000054002.3	8957	ENSMUSG00000053113	Socs3	suppressor of cytokine signaling 3	NCoR1 CpG 6hr
chr11	117968950	117969115	166	*	Promoter	11	117966079	117969186	3108	2	12702	ENSMUST00000054002.3	71	ENSMUSG00000053113	Socs3	suppressor of cytokine signaling 3	NCoR1 CpG 6hr
chr11	121706539	121706704	166	*	Intron (ENSMUST00000106089.7/210029, intron 1 of 3)	11	121702763	121715829	13067	1	210029	ENSMUST00000125580.1	3776	ENSMUSG00000039208	Metrnl	meteorin, glial cell differentiation regulator-like	NCoR1 CpG 6hr
chr12	17658570	17658735	166	*	Distal Intergenic	12	17690856	17791933	101078	1	53602	ENSMUST00000071858.4	-32121	ENSMUSG00000071379	Hpcal1	hippocalcin-like 1	NCoR1 CpG 6hr
chr12	17685062	17685227	166	*	Distal Intergenic	12	17690856	17791933	101078	1	53602	ENSMUST00000071858.4	-5629	ENSMUSG00000071379	Hpcal1	hippocalcin-like 1	NCoR1 CpG 6hr
chr12	17689058	17689223	166	*	Distal Intergenic	12	17690856	17791933	101078	1	53602	ENSMUST00000071858.4	-1633	ENSMUSG00000071379	Hpcal1	hippocalcin-like 1	NCoR1 CpG 6hr
chr12	17715833	17715998	166	*	Intron (ENSMUST00000071858.4/53602, intron 1 of 3)	12	17728226	17791126	62901	1	53602	ENSMUST00000222944.1	-12228	ENSMUSG00000071379	Hpcal1	hippocalcin-like 1	NCoR1 CpG 6hr
chr12	17726538	17726703	166	*	Intron (ENSMUST00000071858.4/53602, intron 1 of 3)	12	17728226	17791126	62901	1	53602	ENSMUST00000222944.1	-1523	ENSMUSG00000071379	Hpcal1	hippocalcin-like 1	NCoR1 CpG 6hr
chr12	26469228	26469393	166	*	Promoter	12	26469204	26479837	10634	1	22169	ENSMUST00000020969.4	24	ENSMUSG00000020638	Cmpk2	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial	NCoR1 CpG 6hr
chr12	32146681	32146846	166	*	Distal Intergenic	12	32200551	32201009	459	2	30955	ENSMUST00000126814.1	54163	ENSMUSG00000020573	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	NCoR1 CpG 6hr
chr12	32183194	32183359	166	*	Intron (ENSMUST00000156904.7/30955, intron 10 of 11)	12	32200551	32201009	459	2	30955	ENSMUST00000126814.1	17650	ENSMUSG00000020573	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	NCoR1 CpG 6hr
chr12	32194425	32194590	166	*	Intron (ENSMUST00000156904.7/30955, intron 8 of 11)	12	32200551	32201009	459	2	30955	ENSMUST00000126814.1	6419	ENSMUSG00000020573	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	NCoR1 CpG 6hr
chr12	32200745	32200910	166	*	Promoter	12	32200551	32201009	459	2	30955	ENSMUST00000126814.1	99	ENSMUSG00000020573	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	NCoR1 CpG 6hr
chr12	32208582	32208747	166	*	Promoter	12	32173473	32208611	35139	2	30955	ENSMUST00000156904.7	0	ENSMUSG00000020573	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	NCoR1 CpG 6hr
chr12	32285143	32285308	166	*	Distal Intergenic	12	32174170	32208659	34490	2	30955	ENSMUST00000053215.13	-76484	ENSMUSG00000020573	Pik3cg	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	NCoR1 CpG 6hr
chr12	32310080	32310245	166	*	Distal Intergenic	12	32378704	32382943	4240	1	72123	ENSMUST00000172332.3	-68459	ENSMUSG00000090946	Ccdc71l	coiled-coil domain containing 71 like	NCoR1 CpG 6hr
chr12	32378969	32379134	166	*	Promoter	12	32378704	32382943	4240	1	72123	ENSMUST00000172332.3	265	ENSMUSG00000090946	Ccdc71l	coiled-coil domain containing 71 like	NCoR1 CpG 6hr
chr12	32430649	32430814	166	*	Intron (ENSMUST00000218751.1/ENSMUST00000218751.1, intron 1 of 6)	12	32378704	32382943	4240	1	72123	ENSMUST00000172332.3	51945	ENSMUSG00000090946	Ccdc71l	coiled-coil domain containing 71 like	NCoR1 CpG 6hr
chr12	32431108	32431273	166	*	Intron (ENSMUST00000218751.1/ENSMUST00000218751.1, intron 1 of 6)	12	32378704	32382943	4240	1	72123	ENSMUST00000172332.3	52404	ENSMUSG00000090946	Ccdc71l	coiled-coil domain containing 71 like	NCoR1 CpG 6hr
chr12	33156439	33156604	166	*	Intron (ENSMUST00000077456.12/380753, intron 1 of 2)	12	33147805	33328849	181045	1	380753	ENSMUST00000136644.7	8634	ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1	NCoR1 CpG 6hr
chr12	33158369	33158534	166	*	Intron (ENSMUST00000077456.12/380753, intron 1 of 2)	12	33147805	33328849	181045	1	380753	ENSMUST00000136644.7	10564	ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1	NCoR1 CpG 6hr
chr12	33160558	33160723	166	*	Intron (ENSMUST00000077456.12/380753, intron 1 of 2)	12	33147805	33328849	181045	1	380753	ENSMUST00000136644.7	12753	ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1	NCoR1 CpG 6hr
chr12	33176227	33176392	166	*	Intron (ENSMUST00000077456.12/380753, intron 1 of 2)	12	33147805	33328849	181045	1	380753	ENSMUST00000136644.7	28422	ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1	NCoR1 CpG 6hr
chr12	33183030	33183195	166	*	Intron (ENSMUST00000077456.12/380753, intron 1 of 2)	12	33147805	33328849	181045	1	380753	ENSMUST00000136644.7	35225	ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1	NCoR1 CpG 6hr
chr12	33302981	33303146	166	*	Promoter	12	33302515	33368273	65759	1	380753	ENSMUST00000090597.10	466	ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1	NCoR1 CpG 6hr
chr12	33315293	33315458	166	*	Promoter	12	33315397	33372357	56961	1	380753	ENSMUST00000154742.1	0	ENSMUSG00000020564	Atxn7l1	ataxin 7-like 1	NCoR1 CpG 6hr
chr12	35406111	35406276	166	*	Distal Intergenic	12	35514406	35526779	12374	2	11622	ENSMUST00000173414.1	120503	ENSMUSG00000019256	Ahr	aryl-hydrocarbon receptor	NCoR1 CpG 6hr
chr12	35418096	35418261	166	*	Distal Intergenic	12	35514406	35526779	12374	2	11622	ENSMUST00000173414.1	108518	ENSMUSG00000019256	Ahr	aryl-hydrocarbon receptor	NCoR1 CpG 6hr
chr12	35462735	35462900	166	*	Distal Intergenic	12	35514406	35526779	12374	2	11622	ENSMUST00000173414.1	63879	ENSMUSG00000019256	Ahr	aryl-hydrocarbon receptor	NCoR1 CpG 6hr
chr12	35533470	35533635	166	*	Promoter	12	35504860	35534623	29764	2	11622	ENSMUST00000110811.2	988	ENSMUSG00000019256	Ahr	aryl-hydrocarbon receptor	NCoR1 CpG 6hr
chr12	35672361	35672526	166	*	Exon (ENSMUST00000221491.1/71581, exon 2 of 2)	12	35672282	35674503	2222	2	71581	ENSMUST00000221491.1	1977	ENSMUSG00000113985	9130015A21Rik	RIKEN cDNA 9130015A21 gene	NCoR1 CpG 6hr
chr12	35686367	35686532	166	*	Promoter	12	35672290	35686304	14015	2	71581	ENSMUST00000222894.1	-63	ENSMUSG00000113985	9130015A21Rik	RIKEN cDNA 9130015A21 gene	NCoR1 CpG 6hr
chr12	35689024	35689189	166	*	Intron (ENSMUST00000223547.1/ENSMUST00000223547.1, intron 2 of 2)	12	35672290	35686304	14015	2	71581	ENSMUST00000222894.1	-2720	ENSMUSG00000113985	9130015A21Rik	RIKEN cDNA 9130015A21 gene	NCoR1 CpG 6hr
chr12	35694356	35694521	166	*	Promoter	12	35672380	35695118	22739	2	71581	ENSMUST00000222153.1	597	ENSMUSG00000113985	9130015A21Rik	RIKEN cDNA 9130015A21 gene	NCoR1 CpG 6hr
chr12	35711840	35712005	166	*	Distal Intergenic	12	35672380	35695118	22739	2	71581	ENSMUST00000222153.1	-16722	ENSMUSG00000113985	9130015A21Rik	RIKEN cDNA 9130015A21 gene	NCoR1 CpG 6hr
chr12	35799407	35799572	166	*	Distal Intergenic	12	35672380	35695118	22739	2	71581	ENSMUST00000222153.1	-104289	ENSMUSG00000113985	9130015A21Rik	RIKEN cDNA 9130015A21 gene	NCoR1 CpG 6hr
chr12	52049472	52049637	166	*	Distal Intergenic	12	52023003	52028063	5061	2	14762	ENSMUST00000040161.4	-21409	ENSMUSG00000035148	Gpr33	G protein-coupled receptor 33	NCoR1 CpG 6hr
chr12	76950348	76950513	166	*	Intron (ENSMUST00000110395.10/17187, intron 3 of 4)	12	76953218	76954409	1192	2	17187	ENSMUST00000219538.1	3896	ENSMUSG00000059436	Max	Max protein	NCoR1 CpG 6hr
chr12	77288623	77288788	166	*	Intron (ENSMUST00000177595.8/53618, intron 3 of 12)	12	77239065	77476338	237274	1	53618	ENSMUST00000062804.7	49558	ENSMUSG00000021065	Fut8	fucosyltransferase 8	NCoR1 CpG 6hr
chr12	77293091	77293256	166	*	Intron (ENSMUST00000177595.8/53618, intron 3 of 12)	12	77239065	77476338	237274	1	53618	ENSMUST00000062804.7	54026	ENSMUSG00000021065	Fut8	fucosyltransferase 8	NCoR1 CpG 6hr
chr12	78844167	78844332	166	*	Intron (ENSMUST00000021536.8/73834, intron 8 of 8)	12	78843002	78845391	2390	2	73834	ENSMUST00000219316.1	1059	ENSMUSG00000021114	Atp6v1d	ATPase, H+ transporting, lysosomal V1 subunit D	NCoR1 CpG 6hr
chr12	78908052	78908217	166	*	Distal Intergenic	12	78888691	78906964	18274	2	27260	ENSMUST00000021544.7	-1088	ENSMUSG00000021118	Plek2	pleckstrin 2	NCoR1 CpG 6hr
chr12	78923910	78924075	166	*	Distal Intergenic	12	78888691	78906964	18274	2	27260	ENSMUST00000021544.7	-16946	ENSMUSG00000021118	Plek2	pleckstrin 2	NCoR1 CpG 6hr
chr12	81657761	81657926	166	*	Intron (ENSMUST00000218362.1/69480, intron 1 of 3)	12	81631369	81664941	33573	1	69480	ENSMUST00000036116.5	26392	ENSMUSG00000042734	Ttc9	tetratricopeptide repeat domain 9	NCoR1 CpG 6hr
chr12	81658161	81658326	166	*	Intron (ENSMUST00000218362.1/69480, intron 1 of 3)	12	81631369	81664941	33573	1	69480	ENSMUST00000036116.5	26792	ENSMUSG00000042734	Ttc9	tetratricopeptide repeat domain 9	NCoR1 CpG 6hr
chr12	84763989	84764154	166	*	Intron (ENSMUST00000021668.9/67963, intron 2 of 3)	12	84756492	84762540	6049	2	67963	ENSMUST00000223200.1	-1449	ENSMUSG00000021242	Npc2	NPC intracellular cholesterol transporter 2	NCoR1 CpG 6hr
chr12	84929067	84929232	166	*	Intron (ENSMUST00000163231.7/68497, intron 11 of 18)	12	84934319	84943378	9060	2	68497	ENSMUST00000163372.7	14146	ENSMUSG00000042350	Arel1	apoptosis resistant E3 ubiquitin protein ligase 1	NCoR1 CpG 6hr
chr12	84941836	84942001	166	*	Exon (ENSMUST00000163231.7/68497, exon 4 of 19)	12	84934319	84943378	9060	2	68497	ENSMUST00000163372.7	1377	ENSMUSG00000042350	Arel1	apoptosis resistant E3 ubiquitin protein ligase 1	NCoR1 CpG 6hr
chr12	87330374	87330539	166	*	Intron (ENSMUST00000021424.4/20773, intron 9 of 11)	12	87309639	87328613	18975	2	20773	ENSMUST00000170720.1	-1761	ENSMUSG00000021036	Sptlc2	serine palmitoyltransferase, long chain base subunit 2	NCoR1 CpG 6hr
chr12	87408009	87408174	166	*	Distal Intergenic	12	87305058	87388355	83298	2	20773	ENSMUST00000021424.4	-19654	ENSMUSG00000021036	Sptlc2	serine palmitoyltransferase, long chain base subunit 2	NCoR1 CpG 6hr
chr12	98249797	98249962	166	*	Intron (ENSMUST00000021390.8/14420, intron 5 of 16)	12	98203796	98243465	39670	2	14420	ENSMUST00000221063.1	-6332	ENSMUSG00000021003	Galc	galactosylceramidase	NCoR1 CpG 6hr
chr12	98255479	98255644	166	*	Exon (ENSMUST00000221322.1/ENSMUST00000221322.1, exon 1 of 1)	12	98239570	98258783	19214	2	14420	ENSMUST00000220501.1	3139	ENSMUSG00000021003	Galc	galactosylceramidase	NCoR1 CpG 6hr
chr12	98266238	98266403	166	*	Distal Intergenic	12	98268635	98276644	8010	1	14744	ENSMUST00000075072.5	-2232	ENSMUSG00000021886	Gpr65	G-protein coupled receptor 65	NCoR1 CpG 6hr
chr12	98283250	98283415	166	*	Distal Intergenic	12	98268635	98276644	8010	1	14744	ENSMUST00000075072.5	14615	ENSMUSG00000021886	Gpr65	G-protein coupled receptor 65	NCoR1 CpG 6hr
chr12	102647811	102647976	166	*	Intron (ENSMUST00000046518.11/217837, intron 2 of 9)	12	102587909	102640934	53026	2	217837	ENSMUST00000191320.6	-6877	ENSMUSG00000057963	Itpk1	inositol 1,3,4-triphosphate 5/6 kinase	NCoR1 CpG 6hr
chr12	104214284	104214449	166	*	Promoter	12	104214544	104221123	6580	1	238393	ENSMUST00000121337.7	-95	ENSMUSG00000066363	Serpina3f	serine (or cysteine) peptidase inhibitor, clade A, member 3F	NCoR1 CpG 6hr
chr12	104224994	104225159	166	*	Distal Intergenic	12	104214633	104221123	6491	1	238393	ENSMUST00000101080.1	10361	ENSMUSG00000066363	Serpina3f	serine (or cysteine) peptidase inhibitor, clade A, member 3F	NCoR1 CpG 6hr
chr12	104236018	104236183	166	*	Promoter	12	104236245	104238259	2015	1	20715	ENSMUST00000171065.7	-62	ENSMUSG00000041481	Serpina3g	serine (or cysteine) peptidase inhibitor, clade A, member 3G	NCoR1 CpG 6hr
chr12	117479071	117479236	166	*	Distal Intergenic	12	117516479	117759737	243259	1	217944	ENSMUST00000109691.3	-37243	ENSMUSG00000041992	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5	NCoR1 CpG 6hr
chr12	117481096	117481261	166	*	Distal Intergenic	12	117516479	117759737	243259	1	217944	ENSMUST00000109691.3	-35218	ENSMUSG00000041992	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5	NCoR1 CpG 6hr
chr12	117558017	117558182	166	*	Intron (ENSMUST00000109691.3/217944, intron 3 of 27)	12	117533888	117658370	124483	1	217944	ENSMUST00000220781.1	24129	ENSMUSG00000041992	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5	NCoR1 CpG 6hr
chr12	117560576	117560741	166	*	Intron (ENSMUST00000109691.3/217944, intron 3 of 27)	12	117533888	117658370	124483	1	217944	ENSMUST00000220781.1	26688	ENSMUSG00000041992	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5	NCoR1 CpG 6hr
chr12	117566376	117566541	166	*	Intron (ENSMUST00000109691.3/217944, intron 3 of 27)	12	117595241	117610242	15002	1	217944	ENSMUST00000221225.1	-28700	ENSMUSG00000041992	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5	NCoR1 CpG 6hr
chr12	118847118	118847283	166	*	Promoter	12	118847586	118848955	1370	1	320145	ENSMUST00000223305.1	-303	ENSMUSG00000048562	Sp8	trans-acting transcription factor 8	NCoR1 CpG 6hr
chr12	119355249	119355414	166	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119327608	119466934	139327	1	238455	ENSMUST00000221917.1	27641	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 CpG 6hr
chr12	119369903	119370068	166	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119390375	119466935	76561	1	238455	ENSMUST00000222058.1	-20307	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 CpG 6hr
chr12	119371419	119371584	166	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119390375	119466935	76561	1	238455	ENSMUST00000222058.1	-18791	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 CpG 6hr
chr12	119372479	119372644	166	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119390375	119466935	76561	1	238455	ENSMUST00000222058.1	-17731	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 CpG 6hr
chr12	119398168	119398333	166	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119392583	119469987	77405	1	238455	ENSMUST00000221866.1	5585	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 CpG 6hr
chr12	119411021	119411186	166	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119392583	119469987	77405	1	238455	ENSMUST00000221866.1	18438	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 CpG 6hr
chr12	119484069	119484234	166	*	Distal Intergenic	12	119443410	119466934	23525	1	238455	ENSMUST00000048880.6	40659	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 CpG 6hr
chr13	5864567	5864732	166	*	Promoter	13	5864678	5866770	2093	1	23849	ENSMUST00000221734.1	0	ENSMUSG00000000078	Klf6	Kruppel-like factor 6	NCoR1 CpG 6hr
chr13	5870373	5870538	166	*	Exon (ENSMUST00000000080.7/23849, exon 4 of 4)	13	5864678	5866770	2093	1	23849	ENSMUST00000221734.1	5695	ENSMUSG00000000078	Klf6	Kruppel-like factor 6	NCoR1 CpG 6hr
chr13	5888086	5888251	166	*	Intron (ENSMUST00000221487.1/ENSMUST00000221487.1, intron 1 of 1)	13	5864678	5866770	2093	1	23849	ENSMUST00000221734.1	23408	ENSMUSG00000000078	Klf6	Kruppel-like factor 6	NCoR1 CpG 6hr
chr13	5888429	5888594	166	*	Intron (ENSMUST00000221487.1/ENSMUST00000221487.1, intron 1 of 1)	13	5864678	5866770	2093	1	23849	ENSMUST00000221734.1	23751	ENSMUSG00000000078	Klf6	Kruppel-like factor 6	NCoR1 CpG 6hr
chr13	5888893	5889058	166	*	Intron (ENSMUST00000221487.1/ENSMUST00000221487.1, intron 1 of 1)	13	5864678	5866770	2093	1	23849	ENSMUST00000221734.1	24215	ENSMUSG00000000078	Klf6	Kruppel-like factor 6	NCoR1 CpG 6hr
chr13	6618857	6619022	166	*	Intron (ENSMUST00000138703.7/56421, intron 7 of 21)	13	6614510	6622052	7543	2	56421	ENSMUST00000135761.7	3030	ENSMUSG00000021196	Pfkp	phosphofructokinase, platelet	NCoR1 CpG 6hr
chr13	6651495	6651660	166	*	Distal Intergenic	13	6579768	6648777	69010	2	56421	ENSMUST00000138703.7	-2718	ENSMUSG00000021196	Pfkp	phosphofructokinase, platelet	NCoR1 CpG 6hr
chr13	6790653	6790818	166	*	Distal Intergenic	13	6579768	6648777	69010	2	56421	ENSMUST00000138703.7	-141876	ENSMUSG00000021196	Pfkp	phosphofructokinase, platelet	NCoR1 CpG 6hr
chr13	7103407	7103572	166	*	Distal Intergenic	13	6579768	6648777	69010	2	56421	ENSMUST00000138703.7	-454630	ENSMUSG00000021196	Pfkp	phosphofructokinase, platelet	NCoR1 CpG 6hr
chr13	13518288	13518453	166	*	Distal Intergenic	13	13508712	13510348	1637	1	18073	ENSMUST00000222436.1	9576	ENSMUSG00000005397	Nid1	nidogen 1	NCoR1 CpG 6hr
chr13	13523645	13523810	166	*	Distal Intergenic	13	13508712	13510348	1637	1	18073	ENSMUST00000222436.1	14933	ENSMUSG00000005397	Nid1	nidogen 1	NCoR1 CpG 6hr
chr13	13529383	13529548	166	*	Distal Intergenic	13	13508712	13510348	1637	1	18073	ENSMUST00000222436.1	20671	ENSMUSG00000005397	Nid1	nidogen 1	NCoR1 CpG 6hr
chr13	13538746	13538911	166	*	Distal Intergenic	13	13508712	13510348	1637	1	18073	ENSMUST00000222436.1	30034	ENSMUSG00000005397	Nid1	nidogen 1	NCoR1 CpG 6hr
chr13	20748802	20748967	166	*	Exon (ENSMUST00000222235.1/ENSMUST00000222235.1, exon 1 of 1)	13	20794113	21024252	230140	1	27052	ENSMUST00000021757.4	-45146	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	NCoR1 CpG 6hr
chr13	20754969	20755134	166	*	Distal Intergenic	13	20794113	21024252	230140	1	27052	ENSMUST00000021757.4	-38979	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	NCoR1 CpG 6hr
