seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	Clusters
chr10	67115364	67115531	168	*	Intron (ENSMUST00000174062.7/108829, intron 1 of 2)	10	67127258	67256318	129061	1	108829	ENSMUST00000174408.7	-11727	ENSMUSG00000037876	Jmjd1c	jumonji domain containing 1C	NCoR1 Uns
chr10	67123828	67123995	168	*	Intron (ENSMUST00000174062.7/108829, intron 1 of 2)	10	67127258	67256318	129061	1	108829	ENSMUST00000174408.7	-3263	ENSMUSG00000037876	Jmjd1c	jumonji domain containing 1C	NCoR1 Uns
chr10	67202199	67202366	168	*	Intron (ENSMUST00000174317.7/108829, intron 3 of 9)	10	67217740	67218356	617	1	108829	ENSMUST00000173187.1	-15374	ENSMUSG00000037876	Jmjd1c	jumonji domain containing 1C	NCoR1 Uns
chr10	67205022	67205189	168	*	Intron (ENSMUST00000174317.7/108829, intron 3 of 9)	10	67217740	67218356	617	1	108829	ENSMUST00000173187.1	-12551	ENSMUSG00000037876	Jmjd1c	jumonji domain containing 1C	NCoR1 Uns
chr10	67209889	67210056	168	*	Intron (ENSMUST00000174317.7/108829, intron 3 of 9)	10	67217740	67218356	617	1	108829	ENSMUST00000173187.1	-7684	ENSMUSG00000037876	Jmjd1c	jumonji domain containing 1C	NCoR1 Uns
chr10	67215252	67215419	168	*	Exon (ENSMUST00000174317.7/108829, exon 4 of 10)	10	67217740	67218356	617	1	108829	ENSMUST00000173187.1	-2321	ENSMUSG00000037876	Jmjd1c	jumonji domain containing 1C	NCoR1 Uns
chr10	67411967	67412134	168	*	Intron (ENSMUST00000220398.1/ENSMUST00000220398.1, intron 3 of 4)	10	67535475	67540246	4772	1	13654	ENSMUST00000145754.7	-123341	ENSMUSG00000037868	Egr2	early growth response 2	NCoR1 Uns
chr10	67537115	67537282	168	*	Promoter	10	67537869	67542188	4320	1	13654	ENSMUST00000048289.13	-587	ENSMUSG00000037868	Egr2	early growth response 2	NCoR1 Uns
chr10	68085706	68085873	168	*	Distal Intergenic	10	68096454	68136626	40173	2	71371	ENSMUST00000218532.1	50753	ENSMUSG00000019947	Arid5b	AT rich interactive domain 5B (MRF1-like)	NCoR1 Uns
chr10	68241025	68241192	168	*	Intron (ENSMUST00000219238.1/71371, intron 3 of 9)	10	68096016	68278721	182706	2	71371	ENSMUST00000020106.8	37529	ENSMUSG00000019947	Arid5b	AT rich interactive domain 5B (MRF1-like)	NCoR1 Uns
chr10	68249420	68249587	168	*	Intron (ENSMUST00000219238.1/71371, intron 2 of 9)	10	68096016	68278721	182706	2	71371	ENSMUST00000020106.8	29134	ENSMUSG00000019947	Arid5b	AT rich interactive domain 5B (MRF1-like)	NCoR1 Uns
chr10	89444056	89444223	168	*	Promoter	10	89409263	89443967	34705	2	237436	ENSMUST00000105298.2	-89	ENSMUSG00000074802	Gas2l3	growth arrest-specific 2 like 3	NCoR1 Uns
chr10	89453202	89453369	168	*	Distal Intergenic	10	89409263	89443967	34705	2	237436	ENSMUST00000105298.2	-9235	ENSMUSG00000074802	Gas2l3	growth arrest-specific 2 like 3	NCoR1 Uns
chr10	89453918	89454085	168	*	Distal Intergenic	10	89409263	89443967	34705	2	237436	ENSMUST00000105298.2	-9951	ENSMUSG00000074802	Gas2l3	growth arrest-specific 2 like 3	NCoR1 Uns
chr10	93309680	93309847	168	*	Promoter	10	93249323	93310811	61489	2	13713	ENSMUST00000129827.7	964	ENSMUSG00000008398	Elk3	ELK3, member of ETS oncogene family	NCoR1 Uns
chr10	94080662	94080829	168	*	Intron (ENSMUST00000020208.4/13998, intron 3 of 20)	10	94072542	94089644	17103	1	13998	ENSMUST00000141143.1	8120	ENSMUSG00000020021	Fgd6	FYVE, RhoGEF and PH domain containing 6	NCoR1 Uns
chr10	94082409	94082576	168	*	Intron (ENSMUST00000020208.4/13998, intron 3 of 20)	10	94072542	94089644	17103	1	13998	ENSMUST00000141143.1	9867	ENSMUSG00000020021	Fgd6	FYVE, RhoGEF and PH domain containing 6	NCoR1 Uns
chr10	98744261	98744428	168	*	Distal Intergenic	10	98914406	98987122	72717	1	67972	ENSMUST00000219557.1	-169978	ENSMUSG00000019943	Atp2b1	ATPase, Ca++ transporting, plasma membrane 1	NCoR1 Uns
chr10	98776422	98776589	168	*	Distal Intergenic	10	98914406	98987122	72717	1	67972	ENSMUST00000219557.1	-137817	ENSMUSG00000019943	Atp2b1	ATPase, Ca++ transporting, plasma membrane 1	NCoR1 Uns
chr10	98880805	98880972	168	*	Distal Intergenic	10	98914406	98987122	72717	1	67972	ENSMUST00000219557.1	-33434	ENSMUSG00000019943	Atp2b1	ATPase, Ca++ transporting, plasma membrane 1	NCoR1 Uns
chr10	98894476	98894643	168	*	Distal Intergenic	10	98914406	98987122	72717	1	67972	ENSMUST00000219557.1	-19763	ENSMUSG00000019943	Atp2b1	ATPase, Ca++ transporting, plasma membrane 1	NCoR1 Uns
chr10	98914026	98914193	168	*	Promoter	10	98914406	98987122	72717	1	67972	ENSMUST00000219557.1	-213	ENSMUSG00000019943	Atp2b1	ATPase, Ca++ transporting, plasma membrane 1	NCoR1 Uns
chr10	98958175	98958342	168	*	Intron (ENSMUST00000219557.1/67972, intron 1 of 3)	10	98915472	98996930	81459	1	67972	ENSMUST00000219624.1	42703	ENSMUSG00000019943	Atp2b1	ATPase, Ca++ transporting, plasma membrane 1	NCoR1 Uns
chr10	98974855	98975022	168	*	Intron (ENSMUST00000219557.1/67972, intron 2 of 3)	10	99001442	99011470	10029	1	67972	ENSMUST00000219090.1	-26420	ENSMUSG00000019943	Atp2b1	ATPase, Ca++ transporting, plasma membrane 1	NCoR1 Uns
chr10	115816661	115816828	168	*	Promoter	10	115816832	115833312	16481	1	216350	ENSMUST00000217900.1	-4	ENSMUSG00000034127	Tspan8	tetraspanin 8	NCoR1 Uns
chr10	115850280	115850447	168	*	Intron (ENSMUST00000220081.1/ENSMUST00000220081.1, intron 1 of 4)	10	115817284	115849615	32332	1	216350	ENSMUST00000035563.14	32996	ENSMUSG00000034127	Tspan8	tetraspanin 8	NCoR1 Uns
chr10	117285088	117285255	168	*	Distal Intergenic	10	117277331	117282321	4991	2	17105	ENSMUST00000092163.8	-2767	ENSMUSG00000069516	Lyz2	lysozyme 2	NCoR1 Uns
chr10	118796733	118796900	168	*	Distal Intergenic	10	118861023	118868299	7277	2	69181	ENSMUST00000218692.1	71399	ENSMUSG00000028630	Dyrk2	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	NCoR1 Uns
chr10	118804711	118804878	168	*	Exon (ENSMUST00000218715.1/ENSMUST00000218715.1, exon 2 of 2)	10	118861023	118868299	7277	2	69181	ENSMUST00000218692.1	63421	ENSMUSG00000028630	Dyrk2	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	NCoR1 Uns
chr10	127604670	127604837	168	*	Intron (ENSMUST00000049149.14/16971, intron 6 of 88)	10	127599884	127620922	21039	2	16971	ENSMUST00000118455.1	16085	ENSMUSG00000040249	Lrp1	low density lipoprotein receptor-related protein 1	NCoR1 Uns
chr10	130320817	130320984	168	*	Distal Intergenic	10	130322877	130364111	41235	1	67596	ENSMUST00000217702.1	-1893	ENSMUSG00000034833	Tespa1	thymocyte expressed, positive selection associated 1	NCoR1 Uns
chr11	16670941	16671108	168	*	Distal Intergenic	11	16752203	16887923	135721	1	13649	ENSMUST00000102884.9	-81095	ENSMUSG00000020122	Egfr	epidermal growth factor receptor	NCoR1 Uns
chr11	16854509	16854676	168	*	Intron (ENSMUST00000102884.9/13649, intron 1 of 15)	11	16878150	16884357	6208	1	13649	ENSMUST00000125984.1	-23474	ENSMUSG00000020122	Egfr	epidermal growth factor receptor	NCoR1 Uns
chr11	16907582	16907749	168	*	Intron (ENSMUST00000020329.12/13649, intron 23 of 27)	11	16905185	16910809	5625	1	13649	ENSMUST00000138518.1	2397	ENSMUSG00000020122	Egfr	epidermal growth factor receptor	NCoR1 Uns
chr11	16914106	16914273	168	*	Exon (ENSMUST00000020329.12/13649, exon 28 of 28)	11	16905185	16910809	5625	1	13649	ENSMUST00000138518.1	8921	ENSMUSG00000020122	Egfr	epidermal growth factor receptor	NCoR1 Uns
chr11	18924986	18925153	168	*	Intron (ENSMUST00000144988.7/17268, intron 8 of 9)	11	18880668	19012002	131335	2	17268	ENSMUST00000118661.7	86849	ENSMUSG00000020160	Meis1	Meis homeobox 1	NCoR1 Uns
chr11	19018978	19019145	168	*	Promoter	11	18879817	19018985	139169	2	17268	ENSMUST00000144988.7	0	ENSMUSG00000020160	Meis1	Meis homeobox 1	NCoR1 Uns
chr11	23076557	23076724	168	*	Distal Intergenic	11	23020556	23023730	3175	1	73873	ENSMUST00000151877.1	56001	ENSMUSG00000049811	Fam161a	family with sequence similarity 161, member A	NCoR1 Uns
chr11	30224692	30224859	168	*	Intron (ENSMUST00000006629.13/20742, intron 1 of 35)	11	30099396	30219772	120377	2	20742	ENSMUST00000011877.12	-4920	ENSMUSG00000020315	Sptbn1	spectrin beta, non-erythrocytic 1	NCoR1 Uns
chr11	44179986	44180153	168	*	Distal Intergenic	11	44400063	44414010	13948	1	16160	ENSMUST00000170513.2	-219910	ENSMUSG00000004296	Il12b	interleukin 12b	NCoR1 Uns
chr11	44417599	44417766	168	*	Distal Intergenic	11	44400063	44414033	13971	1	16160	ENSMUST00000102796.9	17536	ENSMUSG00000004296	Il12b	interleukin 12b	NCoR1 Uns
chr11	46447274	46447441	168	*	Distal Intergenic	11	46454935	46481255	26321	1	171285	ENSMUST00000020668.14	-7494	ENSMUSG00000020399	Havcr2	hepatitis A virus cellular receptor 2	NCoR1 Uns
chr11	46448129	46448296	168	*	Distal Intergenic	11	46454935	46481255	26321	1	171285	ENSMUST00000020668.14	-6639	ENSMUSG00000020399	Havcr2	hepatitis A virus cellular receptor 2	NCoR1 Uns
chr11	46461560	46461727	168	*	Intron (ENSMUST00000020668.14/171285, intron 3 of 6)	11	46454969	46481246	26278	1	171285	ENSMUST00000109229.1	6591	ENSMUSG00000020399	Havcr2	hepatitis A virus cellular receptor 2	NCoR1 Uns
chr11	54091830	54091997	168	*	Distal Intergenic	11	54100095	54114184	14090	1	18452	ENSMUST00000151218.7	-8098	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	NCoR1 Uns
chr11	54149881	54150048	168	*	Distal Intergenic	11	54127693	54131665	3973	1	18452	ENSMUST00000139315.1	22188	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	NCoR1 Uns
chr11	54160941	54161108	168	*	Distal Intergenic	11	54127693	54131665	3973	1	18452	ENSMUST00000139315.1	33248	ENSMUSG00000018906	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	NCoR1 Uns
chr11	83191631	83191798	168	*	Promoter	11	83191333	83215140	23808	1	20557	ENSMUST00000214041.1	298	ENSMUSG00000018986	Slfn3	schlafen 3	NCoR1 Uns
chr11	83593039	83593206	168	*	Promoter	11	83587882	83593087	5206	2	20305	ENSMUST00000019071.3	0	ENSMUSG00000018927	Ccl6	chemokine (C-C motif) ligand 6	NCoR1 Uns
chr11	94386463	94386630	168	*	Intron (ENSMUST00000178136.7/76408, intron 1 of 30)	11	94364855	94392920	28066	2	76408	ENSMUST00000151124.7	6290	ENSMUSG00000020865	Abcc3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	NCoR1 Uns
chr11	99042826	99042993	168	*	Promoter	11	99043597	99051920	8324	1	16010	ENSMUST00000130530.7	-604	ENSMUSG00000017493	Igfbp4	insulin-like growth factor binding protein 4	NCoR1 Uns
chr11	105712255	105712422	168	*	Intron (ENSMUST00000168598.7/77097, intron 3 of 4)	11	105673422	105776897	103476	1	77097	ENSMUST00000207807.1	38833	ENSMUSG00000053580	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	NCoR1 Uns
chr11	105773210	105773377	168	*	Intron (ENSMUST00000168598.7/77097, intron 4 of 4)	11	105673422	105776897	103476	1	77097	ENSMUST00000207807.1	99788	ENSMUSG00000053580	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	NCoR1 Uns
chr11	105901605	105901772	168	*	Promoter	11	105901983	105916038	14056	1	77097	ENSMUST00000147975.1	-211	ENSMUSG00000053580	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	NCoR1 Uns
chr11	105911667	105911834	168	*	Intron (ENSMUST00000100330.9/77097, intron 20 of 25)	11	105901983	105916038	14056	1	77097	ENSMUST00000147975.1	9684	ENSMUSG00000053580	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	NCoR1 Uns
chr11	109260628	109260795	168	*	Intron (ENSMUST00000020920.9/19739, intron 8 of 18)	11	109225361	109250151	24791	2	19739	ENSMUST00000103062.8	-10477	ENSMUSG00000020599	Rgs9	regulator of G-protein signaling 9	NCoR1 Uns
chr12	16006799	16006966	168	*	Intron (ENSMUST00000223158.1/ENSMUST00000223158.1, intron 3 of 9)	12	15793318	15816922	23605	2	217410	ENSMUST00000221518.1	-189877	ENSMUSG00000020601	Trib2	tribbles pseudokinase 2	NCoR1 Uns
chr12	16008426	16008593	168	*	Intron (ENSMUST00000223158.1/ENSMUST00000223158.1, intron 2 of 9)	12	15793318	15816922	23605	2	217410	ENSMUST00000221518.1	-191504	ENSMUSG00000020601	Trib2	tribbles pseudokinase 2	NCoR1 Uns
chr12	16092787	16092954	168	*	Distal Intergenic	12	15793318	15816922	23605	2	217410	ENSMUST00000221518.1	-275865	ENSMUSG00000020601	Trib2	tribbles pseudokinase 2	NCoR1 Uns
chr12	16136010	16136177	168	*	Distal Intergenic	12	15793318	15816922	23605	2	217410	ENSMUST00000221518.1	-319088	ENSMUSG00000020601	Trib2	tribbles pseudokinase 2	NCoR1 Uns
chr12	16145783	16145950	168	*	Distal Intergenic	12	15793318	15816922	23605	2	217410	ENSMUST00000221518.1	-328861	ENSMUSG00000020601	Trib2	tribbles pseudokinase 2	NCoR1 Uns
chr12	16225520	16225687	168	*	Intron (ENSMUST00000222537.1/ENSMUST00000222537.1, intron 1 of 5)	12	16551585	16562444	10860	2	14245	ENSMUST00000221789.1	336757	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	16331482	16331649	168	*	Distal Intergenic	12	16551585	16562444	10860	2	14245	ENSMUST00000221789.1	230795	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	16526292	16526459	168	*	Distal Intergenic	12	16551585	16562444	10860	2	14245	ENSMUST00000221789.1	35985	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	16528737	16528904	168	*	Distal Intergenic	12	16551585	16562444	10860	2	14245	ENSMUST00000221789.1	33540	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	16532462	16532629	168	*	Distal Intergenic	12	16551585	16562444	10860	2	14245	ENSMUST00000221789.1	29815	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	16579056	16579223	168	*	Intron (ENSMUST00000067124.5/14245, intron 3 of 20)	12	16577069	16589720	12652	2	14245	ENSMUST00000221146.1	10497	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	16584162	16584329	168	*	Intron (ENSMUST00000067124.5/14245, intron 1 of 20)	12	16577069	16589720	12652	2	14245	ENSMUST00000221146.1	5391	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	16592496	16592663	168	*	Intron (ENSMUST00000111067.9/14245, intron 1 of 20)	12	16537040	16589773	52734	2	14245	ENSMUST00000221230.1	-2723	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	16614170	16614337	168	*	Intron (ENSMUST00000238839.1/14245, intron 1 of 21)	12	16535954	16610966	75013	2	14245	ENSMUST00000239165.1	-3204	ENSMUSG00000020593	Lpin1	lipin 1	NCoR1 Uns
chr12	38780013	38780180	168	*	Promoter	12	38780082	38870484	90403	1	14009	ENSMUST00000095767.10	0	ENSMUSG00000004151	Etv1	ets variant 1	NCoR1 Uns
chr12	38864057	38864224	168	*	Intron (ENSMUST00000160244.7/14009, intron 11 of 11)	12	38837398	38865716	28319	1	14009	ENSMUST00000161591.1	26659	ENSMUSG00000004151	Etv1	ets variant 1	NCoR1 Uns
chr12	81657780	81657947	168	*	Intron (ENSMUST00000218362.1/69480, intron 1 of 3)	12	81631369	81664941	33573	1	69480	ENSMUST00000036116.5	26411	ENSMUSG00000042734	Ttc9	tetratricopeptide repeat domain 9	NCoR1 Uns
chr12	81658210	81658377	168	*	Intron (ENSMUST00000218362.1/69480, intron 1 of 3)	12	81631369	81664941	33573	1	69480	ENSMUST00000036116.5	26841	ENSMUSG00000042734	Ttc9	tetratricopeptide repeat domain 9	NCoR1 Uns
chr12	98266218	98266385	168	*	Distal Intergenic	12	98268635	98276644	8010	1	14744	ENSMUST00000075072.5	-2250	ENSMUSG00000021886	Gpr65	G-protein coupled receptor 65	NCoR1 Uns
chr12	98283580	98283747	168	*	Distal Intergenic	12	98268635	98276644	8010	1	14744	ENSMUST00000075072.5	14945	ENSMUSG00000021886	Gpr65	G-protein coupled receptor 65	NCoR1 Uns
chr12	117560614	117560781	168	*	Intron (ENSMUST00000109691.3/217944, intron 3 of 27)	12	117533888	117658370	124483	1	217944	ENSMUST00000220781.1	26726	ENSMUSG00000041992	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5	NCoR1 Uns
chr12	118759680	118759847	168	*	Distal Intergenic	12	118846329	118852576	6248	1	320145	ENSMUST00000063918.3	-86482	ENSMUSG00000048562	Sp8	trans-acting transcription factor 8	NCoR1 Uns
chr12	118775516	118775683	168	*	Distal Intergenic	12	118846329	118852576	6248	1	320145	ENSMUST00000063918.3	-70646	ENSMUSG00000048562	Sp8	trans-acting transcription factor 8	NCoR1 Uns
chr12	118846525	118846692	168	*	Promoter	12	118846329	118852576	6248	1	320145	ENSMUST00000063918.3	196	ENSMUSG00000048562	Sp8	trans-acting transcription factor 8	NCoR1 Uns
chr12	118855178	118855345	168	*	Distal Intergenic	12	118847586	118848955	1370	1	320145	ENSMUST00000223305.1	7592	ENSMUSG00000048562	Sp8	trans-acting transcription factor 8	NCoR1 Uns
chr12	119357539	119357706	168	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119327608	119466934	139327	1	238455	ENSMUST00000221917.1	29931	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 Uns
chr12	119370013	119370180	168	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119390375	119466935	76561	1	238455	ENSMUST00000222058.1	-20195	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 Uns
chr12	119372473	119372640	168	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119390375	119466935	76561	1	238455	ENSMUST00000222058.1	-17735	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 Uns
chr12	119398121	119398288	168	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119392583	119469987	77405	1	238455	ENSMUST00000221866.1	5538	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 Uns
chr12	119410994	119411161	168	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119392583	119469987	77405	1	238455	ENSMUST00000221866.1	18411	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 Uns
chr12	119463874	119464041	168	*	Intron (ENSMUST00000222784.1/238455, intron 8 of 8)	12	119443410	119466934	23525	1	238455	ENSMUST00000048880.6	20464	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 Uns
chr12	119484063	119484230	168	*	Distal Intergenic	12	119443410	119466934	23525	1	238455	ENSMUST00000048880.6	40653	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1	NCoR1 Uns
chr13	20784377	20784544	168	*	Distal Intergenic	13	20794113	21024252	230140	1	27052	ENSMUST00000021757.4	-9569	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	NCoR1 Uns
chr13	20793992	20794159	168	*	Promoter	13	20794113	21024252	230140	1	27052	ENSMUST00000021757.4	0	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	NCoR1 Uns
chr13	20798025	20798192	168	*	Intron (ENSMUST00000021757.4/27052, intron 1 of 20)	13	20794135	20851912	57778	1	27052	ENSMUST00000221982.1	3890	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	NCoR1 Uns
chr13	20835217	20835384	168	*	Intron (ENSMUST00000021757.4/27052, intron 2 of 20)	13	20794135	20851912	57778	1	27052	ENSMUST00000221982.1	41082	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	NCoR1 Uns
chr13	21010031	21010198	168	*	Promoter	13	21010633	21036617	25985	1	27052	ENSMUST00000222135.1	-435	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	NCoR1 Uns
chr13	21011231	21011398	168	*	Promoter	13	21010633	21036617	25985	1	27052	ENSMUST00000222135.1	598	ENSMUSG00000021322	Aoah	acyloxyacyl hydrolase	NCoR1 Uns
chr13	30642264	30642431	168	*	Distal Intergenic	13	30659999	30711231	51233	1	105352	ENSMUST00000091672.12	-17568	ENSMUSG00000069255	Dusp22	dual specificity phosphatase 22	NCoR1 Uns
chr13	30697987	30698154	168	*	Intron (ENSMUST00000091672.12/105352, intron 4 of 7)	13	30660101	30711231	51131	1	105352	ENSMUST00000095914.6	37886	ENSMUSG00000069255	Dusp22	dual specificity phosphatase 22	NCoR1 Uns
chr13	31959997	31960164	168	*	Intron (ENSMUST00000041859.8/218138, intron 7 of 10)	13	31806633	31812476	5844	1	17300	ENSMUST00000062292.4	153364	ENSMUSG00000050295	Foxc1	forkhead box C1	NCoR1 Uns
chr13	33004468	33004635	168	*	Promoter	13	33004541	33017955	13415	1	20723	ENSMUST00000006391.4	0	ENSMUSG00000045827	Serpinb9	serine (or cysteine) peptidase inhibitor, clade B, member 9	NCoR1 Uns
chr13	34667338	34667505	168	*	Distal Intergenic	13	34627834	34653486	25653	2	66895	ENSMUST00000053459.14	-13852	ENSMUSG00000021411	Pxdc1	PX domain containing 1	NCoR1 Uns
chr13	43752486	43752653	168	*	Distal Intergenic	13	43784775	43803132	18358	1	12522	ENSMUST00000015540.3	-32122	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	43765304	43765471	168	*	Distal Intergenic	13	43784775	43803132	18358	1	12522	ENSMUST00000015540.3	-19304	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	43768165	43768332	168	*	Distal Intergenic	13	43784775	43803132	18358	1	12522	ENSMUST00000015540.3	-16443	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	43785075	43785242	168	*	Promoter	13	43785185	43803128	17944	1	12522	ENSMUST00000221359.1	0	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	43789096	43789263	168	*	Intron (ENSMUST00000015540.3/12522, intron 2 of 4)	13	43785185	43803128	17944	1	12522	ENSMUST00000221359.1	3911	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	43790870	43791037	168	*	Intron (ENSMUST00000015540.3/12522, intron 2 of 4)	13	43785185	43803128	17944	1	12522	ENSMUST00000221359.1	5685	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	43802448	43802615	168	*	Exon (ENSMUST00000015540.3/12522, exon 5 of 5)	13	43785185	43803128	17944	1	12522	ENSMUST00000221359.1	17263	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	43898632	43898799	168	*	Distal Intergenic	13	43785185	43803128	17944	1	12522	ENSMUST00000221359.1	113447	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	43919835	43920002	168	*	Distal Intergenic	13	43785185	43803128	17944	1	12522	ENSMUST00000221359.1	134650	ENSMUSG00000015396	Cd83	CD83 antigen	NCoR1 Uns
chr13	45266812	45266979	168	*	Intron (ENSMUST00000220736.1/ENSMUST00000220736.1, intron 3 of 4)	13	45389742	45412022	22281	1	218203	ENSMUST00000038275.10	-122763	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	NCoR1 Uns
chr13	45311670	45311837	168	*	Intron (ENSMUST00000220736.1/ENSMUST00000220736.1, intron 3 of 4)	13	45389742	45412022	22281	1	218203	ENSMUST00000038275.10	-77905	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	NCoR1 Uns
chr13	45391663	45391830	168	*	Promoter	13	45390927	45411045	20119	1	218203	ENSMUST00000222178.1	736	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	NCoR1 Uns
chr13	45419083	45419250	168	*	Distal Intergenic	13	45390927	45411045	20119	1	218203	ENSMUST00000222178.1	28156	ENSMUSG00000038175	Mylip	myosin regulatory light chain interacting protein	NCoR1 Uns
chr13	54207149	54207316	168	*	Intron (ENSMUST00000038101.3/15466, intron 1 of 2)	13	54214007	54236180	22174	1	15466	ENSMUST00000209846.1	-6691	ENSMUSG00000034987	Hrh2	histamine receptor H2	NCoR1 Uns
chr13	54210039	54210206	168	*	Intron (ENSMUST00000038101.3/15466, intron 1 of 2)	13	54214007	54236180	22174	1	15466	ENSMUST00000209846.1	-3801	ENSMUSG00000034987	Hrh2	histamine receptor H2	NCoR1 Uns
chr13	54218398	54218565	168	*	Intron (ENSMUST00000038101.3/15466, intron 2 of 2)	13	54214007	54236180	22174	1	15466	ENSMUST00000211742.1	4391	ENSMUSG00000034987	Hrh2	histamine receptor H2	NCoR1 Uns
chr13	54223359	54223526	168	*	Intron (ENSMUST00000209846.1/15466, intron 1 of 1)	13	54214007	54236180	22174	1	15466	ENSMUST00000211742.1	9352	ENSMUSG00000034987	Hrh2	histamine receptor H2	NCoR1 Uns
chr13	56609387	56609554	168	*	Promoter	13	56609523	56639562	30040	1	21810	ENSMUST00000225600.1	0	ENSMUSG00000035493	Tgfbi	transforming growth factor, beta induced	NCoR1 Uns
chr13	56611911	56612078	168	*	Intron (ENSMUST00000225600.1/21810, intron 1 of 16)	13	56609586	56639358	29773	1	21810	ENSMUST00000045173.9	2325	ENSMUSG00000035493	Tgfbi	transforming growth factor, beta induced	NCoR1 Uns
chr13	56631388	56631555	168	*	Promoter	13	56631213	56632543	1331	1	21810	ENSMUST00000226024.1	175	ENSMUSG00000035493	Tgfbi	transforming growth factor, beta induced	NCoR1 Uns
chr13	56634474	56634641	168	*	Intron (ENSMUST00000225600.1/21810, intron 12 of 16)	13	56631213	56632543	1331	1	21810	ENSMUST00000226024.1	3261	ENSMUSG00000035493	Tgfbi	transforming growth factor, beta induced	NCoR1 Uns
chr13	60876578	60876745	168	*	Intron (ENSMUST00000225690.1/214639, intron 2 of 8)	13	60842612	60864475	21864	2	214639	ENSMUST00000091569.6	-12103	ENSMUSG00000050345	4930486L24Rik	RIKEN cDNA 4930486L24 gene	NCoR1 Uns
chr13	63563184	63563351	168	*	Promoter	13	63508330	63563815	55486	2	19206	ENSMUST00000195258.6	464	ENSMUSG00000021466	Ptch1	patched 1	NCoR1 Uns
chr13	63592887	63593054	168	*	Distal Intergenic	13	63543176	63573598	30423	2	19206	ENSMUST00000195106.1	-19289	ENSMUSG00000021466	Ptch1	patched 1	NCoR1 Uns
